,full_name,link,description,stars,forks,watchers,keywords,source
251,wechat-payment-node,https://github.com/OtkurBiz/wechat-payment-node.git,wechat payment api for node.js (weixin payment),67,14,67,payments,GitHub
252,nestjs-braintree,https://github.com/nestjsx/nestjs-braintree.git,A module for braintree reoccurring payments and transactions :credit_card:,66,6,66,payments+nestjs+braintree+node+typescript+payments+subscriptions+webhooks,GitHub
253,decentrapay,https://github.com/defisapiens/decentrapay.git,Maker DAI payment processor,66,5,66,payments+maker+dai+ethereum+payment-gateway+payment-processing+stablecoin,GitHub
254,payment,https://github.com/momo-wallet/payment.git,MoMo Payment,65,64,65,payments+momo+payment+e-wallet+mservice+vidientu,GitHub
255,omnipay-nestpay,https://github.com/yasinkuyu/omnipay-nestpay.git,"NestPay (EST) (İş Bankası, Akbank, Finansbank, Denizbank, Kuveytturk, Halkbank, Anadolubank, ING Bank, Citibank, Cardplus, Ziraat Bankası) gateway for Omnipay payment processing library",65,27,65,payments,GitHub
256,paypal-smart-payment-buttons,https://github.com/paypal/paypal-smart-payment-buttons.git,Smart Payment Buttons,64,107,64,payments,GitHub
257,gopay-php-api,https://github.com/gopaycommunity/gopay-php-api.git,GoPay's PHP SDK for Payments REST API,64,30,64,payments+gopay+php+api+sdk,GitHub
258,CoinPayment,https://github.com/hexters/CoinPayment.git,Package to handle payment of cryptocurrency,64,31,64,payments+cryptocurrency,GitHub
259,wwas,https://github.com/wificoin-project/wwas.git,wifidog auth server for supporting wfc payment and weixin lian,64,29,64,payments+apfree+wifidog+wificoin+blockchain+nodejs+express+auth-server+wechat+weixin,GitHub
260,PayView,https://github.com/fevziomurtekin/PayView.git,💳 Payment View library for Credit and Debit Card. ,64,11,64,payments+android+android-library+payment+credit-card+debit-card+opensource+android-arsenal,GitHub
261,magento2,https://github.com/mollie/magento2.git,Mollie Payments for Magento 2,63,29,63,payments+payment+creditcard+ideal+bancontact+checkout+sofort+magento2+magento2-extension,GitHub
262,payment-handler,https://github.com/w3c/payment-handler.git,Payment Handler API,63,53,63,payments,GitHub
263,coinbase-bitmonet-sdk,https://github.com/coinbase/coinbase-bitmonet-sdk.git,DEPRECATED — Library to accept bitcoin payments in your Android App,63,23,63,payments,GitHub
264,payment_icons,https://github.com/activemerchant/payment_icons.git,An easy to use library that allows you to manage and access payment icons,63,157,63,payments+payment-icons+payments,GitHub
265,spree-pp-website-standard,https://github.com/Gregg/spree-pp-website-standard.git,"Paypal Website Payments Standard Extension for Spree, the open source shopping cart",63,8,63,payments,GitHub
266,woocommerce-bkash,https://github.com/tareq1988/woocommerce-bkash.git,bKash Payment Gateway for WooCommerce,62,52,62,payments,GitHub
267,django-braintree,https://github.com/Tivix/django-braintree.git,Django + Braintree Payment Solutions = $$$,62,14,62,payments,GitHub
268,ngx-interactive-paycard,https://github.com/milantenk/ngx-interactive-paycard.git,Interactive Angular payment card library.,62,10,62,payments+angular+library+npm-package+paycard+hacktoberfest+typescript,GitHub
269,sleet,https://github.com/BoltApp/sleet.git,Payment abstraction library - one interface for multiple payment processors ( inspired by Ruby's ActiveMerchant ),62,7,62,payments+payment+payment-processing+bolt+stripe+adyen+braintree+cybersource+authorizenet,GitHub
270,prestashop-tggatos-module,https://github.com/TrogloGeek/prestashop-tggatos-module.git,"TggAtos Module for Prestashop (1.4 to 1.7), ATOS SIPS 6xx payment gateway",62,34,62,payments,GitHub
271,sbpayment.rb,https://github.com/quipper/sbpayment.rb.git,A client library for sbpayment (SB Payment Service) written in Ruby :grin:,62,25,62,payments+payment,GitHub
272,libzkchannels,https://github.com/boltlabs-inc/libzkchannels.git,"zkChannels: Anonymous Payment Channels for Bitcoin, Zcash, Tezos and more",62,1,62,payments+lightning+bitcoin+zcash+zero-knowledge+privacy+cryptocurrency+payment-channel+privacy-preserving+mpc+bolt+tezos,GitHub
273,Gravity-Forms-Stripe,https://github.com/gravityplus/Gravity-Forms-Stripe.git,Use Stripe to process payments with Gravity Forms,61,9,61,payments,GitHub
274,cakephp-paypal,https://github.com/robmcvey/cakephp-paypal.git,CakePHP 2.0 plugin for PayPal Website Payment Pro,61,47,61,payments,GitHub
275,saving-card-after-payment,https://github.com/stripe-samples/saving-card-after-payment.git,Learn how to save a card for later reuse after making a payment,61,41,61,payments+stripe,GitHub
276,woocommerce-2checkout-api,https://github.com/craigchristenson/woocommerce-2checkout-api.git,2Checkout Payment API WooCommerce Payment Module,60,47,60,payments,GitHub
277,merchant-sdk-java,https://github.com/paypal/merchant-sdk-java.git,Java SDK for integrating with PayPal's Express Checkout / MassPay / Web Payments Pro APIs,60,77,60,payments,GitHub
278,magento-alipay,https://github.com/cosmocommerce/magento-alipay.git,Magento Alipay Payment Gateway,59,27,59,payments,GitHub
279,Boleto,https://github.com/drupalista-br/Boleto.git,Boleto Library PHP - Brazilian Payment Method,59,22,59,payments,GitHub
280,LYPaymentField,https://github.com/cityleaf/LYPaymentField.git,"多种风格的支付框控件，可定制加密图片，也可使用带动画的弹窗。A variety of styles of payment box controls can be customized to encrypt pictures, can also be used with animated alert.",59,15,59,payments+payment+security+screenshot+dynamic+demo+uicontrol+password,GitHub
281,china_pay,https://github.com/daqing/china_pay.git,A simple payment abstraction library for china payment gateways,58,16,58,payments,GitHub
282,haltr,https://github.com/descala/haltr.git,"Redmine plugin to manage clients, providers, invoices and payments. Imports and exports invoices in PDF, UBL or facturae.",58,18,58,payments,GitHub
283,flutter_ravepay,https://github.com/jogboms/flutter_ravepay.git,Flutter integration for Flutterwave's Rave payment platform,58,19,58,payments+flutter+flutterwave+flutterwave-rave+android+ios+payment-gateway+ravepay+dart+darlang,GitHub
284,veritrans-android,https://github.com/veritrans/veritrans-android.git,The easiest way to integrate with Veritrans payment API on android,58,51,58,payments,GitHub
285,django-classifieds,https://github.com/saebyn/django-classifieds.git,"not under active development - A Django app for classified ad creation, payment, management, viewing, and searching.",58,19,58,payments,GitHub
286,OpenCart,https://github.com/mollie/OpenCart.git,"iDEAL, Creditcard, Bancontact/Mister Cash, SOFORT, Belfius Direct Net, KBC/CBC Payment Button, Bank transfer, Bitcoin, PayPal & paysafecard for OpenCart 1.5.6+ and  OpenCart 2.0+.",58,42,58,payments,GitHub
287,magento2-Inchoo_Stripe,https://github.com/Inchoo/magento2-Inchoo_Stripe.git,Stripe payment gateway Magento2 extension,57,38,57,payments,GitHub
288,symfony2-paypal-ipn,https://github.com/snowplow-archive/symfony2-paypal-ipn.git,A Symfony2 bundle for working with the PayPal IPN (Instant Payment Notification) service,57,45,57,payments,GitHub
289,react-payment-request-api,https://github.com/marcolanaro/react-payment-request-api.git,High order component to drive Payment Request widget,57,12,57,payments+react+payment-request+credit-card,GitHub
290,PHP-MySQL-ecommerce-website,https://github.com/hammadshahir/PHP-MySQL-ecommerce-website.git,PHP / MySQL based Ecommerce website code along with Paypal payment method.,57,40,57,payments+php+mysql+paypal+bootstrap+ecommerce,GitHub
291,pyTeliumManager,https://github.com/Ousret/pyTeliumManager.git,Python library to manipulate Ingenico mobile payment device like iCT220 or iWL220 equipped with Telium Manager. RS232/USB.,57,16,57,payments+ingenico+telium-manager+payment+debit-card+credit-card+amex+cetelem+ingenico-ict220+eftsmart4s+eftsmart2+pos+point-of-sale,GitHub
292,Ecommerce-Retronight-Android,https://github.com/ZonCon/Ecommerce-Retronight-Android.git,"Native Android Application for Ecommerce (online shopping). Features - Product Catalogue Builder, Product Categories & Product Items, Secure Shopping Cart, Payment Gateway, Comprehensive pricing, availability & taxation, Shipping Locations, Customer Accounts, Exhaustive Discounting & Couponing options, Email-based invoicing, Order Management & Tracking, Push notifications",57,54,57,payments,GitHub
293,Sweep-the-code-to-pay,https://github.com/TengXiaoDai/Sweep-the-code-to-pay.git,Use the.net scan code payment interface case.,57,1,57,payments,GitHub
294,payment,https://github.com/cowkeys/payment.git,alipay and wechat payment golang impl,56,22,56,payments,GitHub
295,open-payments,https://github.com/interledger/open-payments.git,Protocol to setup payments between entities on the Web based on OAuth 2.0,56,17,56,payments,GitHub
296,nfcmillionaire,https://github.com/laane/nfcmillionaire.git,"Credit Card Reader - Reads basic information from NFC-enabled credit cards (owner, PAN, expiry, last payments). Written as part of a project for our M.Sc. in the School of Computing of the University of Kent, in Canterbury, UK. By Alexis Guillard, Maxime Marches and Thomas Brunner. Supervised by Julio Hernandez-Castro.",56,16,56,payments,GitHub
297,sdk-node,https://github.com/AuthorizeNet/sdk-node.git,Node.js SDK for the Authorize.Net payments platform.,55,46,55,payments,GitHub
298,bKash-payment-gateway-web-demo,https://github.com/rahulhaque/bKash-payment-gateway-web-demo.git,bKash payment gateway API integration documentation for web.,55,23,55,payments+bkash+bkash-payment-gateway+bkash-online-payment+bkash-pgw+example+documentation,GitHub
299,payment-request,https://github.com/ng-web-apis/payment-request.git,A declarative Payment Request API for Angular,55,0,55,payments+payment-request+angular+web-api+payment-gateway+google-pay+apple-pay,GitHub
300,healthcare-payments-blockchain,https://github.com/instamed/healthcare-payments-blockchain.git,"Healthcare Payments implemented on a HyperLedger Fabric 1.4 private, permission blockchain that uses Convector and HL7 FHIRv4",54,30,54,payments+fhir+hyperledger-fabric+convector+typescript+healthcare+blockchain+nodejs+payment+insttamed,GitHub
301,omnipay-mollie,https://github.com/thephpleague/omnipay-mollie.git,Mollie driver for the Omnipay PHP payment processing library,54,36,54,payments,GitHub
302,heroku-stripe-checkout,https://github.com/christophercliff/heroku-stripe-checkout.git,A self-hosted service for accepting payments with Stripe Checkout.,53,29,53,payments,GitHub
303,Stripe-Donation-Form,https://github.com/tommymarshall/Stripe-Donation-Form.git,Simple donation form using Stripe.com Payments,53,16,53,payments,GitHub
304,Bitcoin-Payment-Gateway-ASP.NET,https://github.com/cryptoapi/Bitcoin-Payment-Gateway-ASP.NET.git,"Bitcoin Payment Gateway API on ASP.NET. Accept Bitcoin, Litecoin, Dogecoin, Dash, Speedcoin, Reddcoin, Potcoin, Feathercoin, BTC, Vertcoin, Vericoin, Peercoin, Paycoin, MonetaryUnit, Swiscoin Payments Online on your ASP.NET C# website",53,36,53,payments+payment-api+payment-gateway+bitcoin+asp+asp-net+bitcoind+litecoin+cryptocurrency,GitHub
305,stripe-dotnet,https://github.com/nberardi/stripe-dotnet.git,"Stripe is a simple, developer-friendly way to accept payments online. We believe that enabling transactions on the web is a problem rooted in code, not finance, and we want to help put more websites in business.  ",53,29,53,payments,GitHub
306,joomla-payments,https://github.com/techjoomla/joomla-payments.git,Common Payment API Plugins for Joomla Supporting Multiple payment gateways with a easy 3 step integration process !,52,87,52,payments,GitHub
307,omnipay-authorizenet,https://github.com/thephpleague/omnipay-authorizenet.git,Authorize.Net driver for the Omnipay payment processing library,52,90,52,payments+omnipay+authorizenet+payment-gateway+payment-integration+php,GitHub
308,accept-a-payment,https://github.com/stripe-samples/accept-a-payment.git,Learn how to accept a payment from customers around the world with a variety of payment methods.,52,54,52,payments,GitHub
309,osen-wc-mpesa,https://github.com/osenco/osen-wc-mpesa.git,"WordPress Plugin that extends WordPress and WooCommerce functionality to integrate MPESA for making payments, remittances, checking account balance transaction status and reversals.",52,49,52,payments+php+mpesa+mpesa-api+payment-gateway+woocommerce-plugin+woocommerce+wordpress-plugin+wc-mpesa+wordpress+woocommerce-functionality+wordpress-admin,GitHub
310,php-sepa-xml-generator,https://github.com/dmitrirussu/php-sepa-xml-generator.git,"SEPA SDD XML Generator recommended to see. PHP SEPA XML Generator, (Single Euro Payments Area ISO20022 SDD V1_0 20122009) (SEPA)(PHP5)",52,25,52,payments,GitHub
311,indipay,https://github.com/softon/indipay.git,"The Laravel Framework Package for Indian Payment Gateways. Currently Supported Gateway: CCAvenue, PayUMoney, EBS, CitrusPay ,ZapakPay (Mobikwik), Paytm, InstaMojo , Mocker",52,70,52,payments+laravel-5-package+laravel55+laravel-package+payment-gateway+payment-integration+ccavenue-laravel+payumoney-laravel+paytm-laravel+mocker-laravel+zapakpay-laravel+instamojo-laravel+ebs-laravel+citruspay-laravel,GitHub
312,React-Native-Paystack-WebView,https://github.com/just1and0/React-Native-Paystack-WebView.git,"💸💳The package allows you accept payment using paystack and guess what , it doesn't require any form of linking, just install and begin to use .",52,34,52,payments+paystack+react-native+payments+payment-gateway+payment+mobile,GitHub
313,Foodsie,https://github.com/consbulaquena/Foodsie.git,[In Development] A food delivery app for iOS that brings delicious food from your favourite local restaurant right to your door. Credit card payment with Stripe.,52,25,52,payments+food+food-ordering+delivery+ios-swift+food-delivery-application+ui-design,GitHub
314,Coffeemaker-Payment-System,https://github.com/oliverk71/Coffeemaker-Payment-System.git,"An Arduino-based RFID payment system for coffeemakers with toptronic logic unit, as Jura Impressa S95 and others",52,8,52,payments,GitHub
315,react-native-slack-webhook,https://github.com/xcarpentier/react-native-slack-webhook.git,"💬  Follow some activities (new user, payment, ...) from your app via Slack and this webhook lib",52,4,52,payments,GitHub
316,amazon_flex_pay,https://github.com/kickstarter/amazon_flex_pay.git,API for Amazon's Flexible Payments Service,51,18,51,payments,GitHub
317,accept-nano,https://github.com/accept-nano/accept-nano.git,💵 Payment gateway for NANO,51,20,51,payments,GitHub
318,sepawriter,https://github.com/perrich/sepawriter.git,Manage SEPA (Single Euro Payments Area) Credit and Debit Transfer for SEPA or international order.,51,33,51,payments+sepa+c-sharp+international-order+credit-transfer,GitHub
319,xendit-php,https://github.com/xendit/xendit-php.git,"Xendit REST API Client for PHP - Card, Virtual Account, Invoice, Disbursement, Recurring Payments, Payout, EWallet, Balance, Retail Outlets Services",51,36,51,payments+xendit+php+payment+payment-gateway+card+virtual-account+invoice+disbursement+recurring-payments+payout+ewallet+balance+retail-outlet+hacktoberfest,GitHub
320,moonbeam,https://github.com/luno/moonbeam.git,Moonbeam is a protocol that uses Bitcoin payment channels to facilitate instant off-chain payments between multi-user platforms.,51,10,51,payments,GitHub
321,react-native-paypal,https://github.com/Vizir/react-native-paypal.git,Native Paypal payment screen for React Native,51,16,51,payments,GitHub
322,KPA,https://github.com/izhouping/KPA.git,知识付费套利（Knowledge payment arbitrage）,51,20,51,payments,GitHub
323,angular-payment,https://github.com/seandesmond/angular-payment.git,"Native AngularJS (Angular) directives based heavily on Stripe's jQuery payment library. No 3rd party JS dependencies (jQuery, Stripe.js, etc.) required!  http://seandesmond.github.io/angular-payment/",51,28,51,payments,GitHub
324,SSLCommerz-Laravel,https://github.com/sslcommerz/SSLCommerz-Laravel.git,SSLCOMMERZ is a bangladeshi payment gateway provider. This is Laravel Library for SSLCOMMERZ.,51,44,51,payments+payment-gateway+sslcommerz+laravel+popup+ipn+hosted,GitHub
325,Bitcoin-Wordpress-Plugin,https://github.com/cryptoapi/Bitcoin-Wordpress-Plugin.git,"GoUrl Official Bitcoin Payment Gateway for Wordpress 3.5+ (or higher). Sell Products, Files, Digital Downloads, Membership on your website. Accept Bitcoin, Litecoin, Dogecoin, Darkcoin, Reddcoin, etc Payments Online. Use Pay-Per-Download, Pay-Per-Product, Pay-Per-Membership, Pay-Per-Page/Video-Access on your website. It is Easy!",51,74,51,payments+bitcoin-gateway+bitcoin+bitcoin-payment+wordpress-plugin+wordpress+dash,GitHub
326,backerei,https://github.com/cryptiumlabs/backerei.git,Automated reward payment & account management for Tezos bakers.,51,11,51,payments+tezos+haskell+baking+proof-of-stake,GitHub
327,bolt11,https://github.com/bitcoinjs/bolt11.git,A library for encoding and decoding lightning network payment requests as defined in BOLT #11.,51,32,51,payments+invoice+payment+request+lightning+network+bolt11+bech32+bitcoin,GitHub
328,lua-payments,https://github.com/leafo/lua-payments.git,"Various payment provider APIs for Lua (and OpenResty): Stripe, PayPal",51,8,51,payments,GitHub
329,publishers,https://github.com/brave-intl/publishers.git,Publisher interface for Brave Payments,50,32,50,payments,GitHub
330,vaultcontract,https://github.com/Giveth/vaultcontract.git,Timelock vault for securing the payments,50,26,50,payments+payment+vault+ether+authorize-payments,GitHub
331,SatSale,https://github.com/nickfarrow/SatSale.git,"Lightweight Bitcoin payment processor written in easily deployable Python. Self custody donations and payments on-chain & Lightning network, directly connected to your own Bitcoin node! No middleman/custodian.",50,13,50,payments+bitcoin+bitcoin-payments+donation-button+donation-buttons+woocommerce+payment-processor+bitcoin-node+lightning+lightning-network,GitHub
332,payment-request-shim,https://github.com/GoogleChromeLabs/payment-request-shim.git,A shim for the payment request API.,50,14,50,payments,GitHub
333,magento-2-sample-payment-method,https://github.com/mageplaza/magento-2-sample-payment-method.git,"Magento 2 Create Payment Method proves that store admin has rights to generate as many payment methods as they need when your store is based on Magento 2 platform, an great era of ecommerce architecture. Depending on the customer's requirement, you probably plug it in your list of the existing payment method. The additional payment methods surely bring the diversity of customer choice when they proceed to checkout on your site. On the other's hands, multiple payment method is the great strategy to reach out the global marketplace.",50,32,50,payments+payment-methods+gateway,GitHub
334,Payment-helper,https://github.com/peter-tharwat/Payment-helper.git,Payment Helper of Payment Gateways ( PayPal - Paymob - Fawry - Tap - WeAccept ),49,24,49,payments,GitHub
335,payment-logos,https://github.com/mpay24/payment-logos.git,Logos for payment systems available in png and svg,49,22,49,payments+logo+payment+payment-systems,GitHub
336,SpankCard,https://github.com/SpankChain/SpankCard.git,An in-browser Ethereum wallet with support for payment channels,49,11,49,payments,GitHub
337,Payme,https://github.com/Shoperti/Payme.git,A multi-gateway payment platform for PHP,49,4,49,payments,GitHub
338,igroups,https://github.com/andreioprisan/igroups.git,a Twilio powered VBX virtual phone system with multi-tenant and payment support (via Stripe),49,12,49,payments,GitHub
339,amortize,https://github.com/cfpb/amortize.git,"A node module to calculate the interest paid, principal paid, remaining balance, and monthly payment of a loan.",49,19,49,payments,GitHub
340,stripe-for-woocommerce,https://github.com/stezu/stripe-for-woocommerce.git,Use Stripe for collecting credit card payments on WooCommerce.,48,16,48,payments,GitHub
341,striper,https://github.com/seanvoss/striper.git,WooCommerce Payment Gateway for Stripe,48,14,48,payments,GitHub
342,PayMe,https://github.com/maxkostinevich/PayMe.git,Checkout payment solution built on Laravel and Stripe API,48,21,48,payments+laravel+stripe+stripe-connect+saas+stripe-api,GitHub
343,wp-stripe,https://github.com/humanmade/wp-stripe.git,WordPress Plug-in to manage donations made via the Stripe credit card payment solution,48,19,48,payments,GitHub
344,blockchain-and-cryptocurrency,https://github.com/DFINITY-Education/blockchain-and-cryptocurrency.git,"In this course, students will learn about the fundamentals of blockchain technology as well as the cryptocurrencies built on top of it. Module 1 serves as an intro to the concept of blockchains, cryptocurrencies, limitations of these services, and payment channels. Module 2 explains tokens and gives students the opportunity to experiment with an ERC-20 style token built on Motoko. In Module 3 students begin their own implementation of a payment channel in Motoko, and in Module 4 they finish this implementation. Each module builds upon concepts learned and activities completed in the prior modules.",48,10,48,payments+payment-channel+blockchain+motoko+internet-computer,GitHub
345,bitcore-channel,https://github.com/bitpay/bitcore-channel.git,Payment channels smart contract support for bitcore.,47,47,47,payments,GitHub
346,thundernetwork,https://github.com/matsjj/thundernetwork.git,P2P Network to send Off-Chain Bitcoin Payments,47,14,47,payments,GitHub
347,payment-request-info,https://github.com/w3c/payment-request-info.git,Information for developers to use the Payment Request API,47,16,47,payments,GitHub
348,pay-plugin,https://github.com/responsiv/pay-plugin.git,Payment system for October,46,33,46,payments,GitHub
349,universalpay,https://github.com/prestalab/universalpay.git,Universal payment module for PrestaShop,46,41,46,payments,GitHub
350,btcpos,https://github.com/wemeetagain/btcpos.git,Simple Bitcoin Payment System,46,26,46,payments,GitHub
351,vsf-payment-paypal,https://github.com/develodesign/vsf-payment-paypal.git,Paypal payment module for Vue Storefront,46,35,46,payments+vuestorefront+vue-storefront+vuejs,GitHub
352,laravel-online-payment,https://github.com/iamtartan/laravel-online-payment.git,Online payment component for Laravel 5+ which supports all Iranian payment gateways,46,17,46,payments,GitHub
353,react-credit-card-payment-template,https://github.com/avrcoelho/react-credit-card-payment-template.git,react-payment-credit-card-template,46,6,46,payments,GitHub
354,django_miniprogram_api,https://github.com/ti-technology/django_miniprogram_api.git,"A simple Django app implemented the WeChat miniprogram's login, payment and other APIs",46,10,46,payments,GitHub
355,PCard,https://github.com/Elbehiry/PCard.git,Demo project to showcase adding payment card details using JetPack Compose,46,10,46,payments+android+kotlin+jetpack+jetpack-compose+compose+composeanimation+credit-card+payment,GitHub
356,OpenBook-E-Commerce,https://github.com/MasterKN48/OpenBook-E-Commerce.git,"An e-commerce progressive web application, built with mern stack. It has features like product buy, order management by admin, payment gateway, cart, checkout and lot more.",46,22,46,payments+nodejs+react-router+expressjs+mongoose+braintree+braintree-payment-gateway+minify+react,GitHub
357,SyliusMolliePlugin,https://github.com/BitBagCommerce/SyliusMolliePlugin.git,Sylius Mollie payment gateway integration.,45,31,45,payments+sylius+symfony+plugin+payum+mollie+payment,GitHub
358,flutter-braintree,https://github.com/pikaju/flutter-braintree.git,"Flutter plugin that wraps the native Braintree SDKs. Enables payments with credit cards, PayPal, Google Pay and more.",45,54,45,payments,GitHub
359,Boolfly_payment_fee,https://github.com/mrkhoa99/Boolfly_payment_fee.git,Add a specific fee to the payment in Magento 2,45,32,45,payments+magento2-payment-fee+magento2-extension+magento2+magento2-module,GitHub
360,uplexa,https://github.com/uPlexa/uplexa.git,uPlexa: Incentivizing the mass compute power of IoT devices to form a means of anonymous blockchain payments.,45,13,45,payments+uplexa+upx+cryptonight+cryptonight-upx+iot-device+monero,GitHub
361,php-sslwireless-payment,https://github.com/Shipu/php-sslwireless-payment.git,PHP client for SSL Wireless Payment Gateway API,45,17,45,payments+php-client+php-sslwireless-payment+transaction+payment-gateway,GitHub
362,paypal-payment-gateway-integration-laravel,https://github.com/avinashn/paypal-payment-gateway-integration-laravel.git,A example application showing how to integrate PayPal  payment gateway in your Laravel applications,45,58,45,payments+laravel+paypal-payment-gateway+paypal-rest-api+php,GitHub
363,applepay,https://github.com/halturin/applepay.git,a Python library for decrypting Apple Pay payment tokens.,45,13,45,payments+python-library+python+apple-pay+token+encryption,GitHub
364,HandstandPay,https://github.com/handstandsam/HandstandPay.git,Android Contactless Payment Application using HCE with custom UI and Visa MSD based APDUs.,45,17,45,payments,GitHub
365,zfr-stripe,https://github.com/zf-fr/zfr-stripe.git,ZfrStripe is a PHP library based on Guzzle for Stripe payment system,45,10,45,payments,GitHub
366,athmovil-javascript-api,https://github.com/evertec/athmovil-javascript-api.git,Technical documentation used to integrate ATH Móvil's Payment Button on websites using HTML and Javascript.,45,8,45,payments,GitHub
367,qrbill,https://github.com/stapelberg/qrbill.git,QR-bill implementation (Swiss 🇨🇭 payment standard for wire transfers),45,3,45,payments,GitHub
368,Delivery-Boy-for-Groceries-Foods-Pharmacies-Stores-Flutter-App,https://github.com/BlondelSeumo/Delivery-Boy-for-Groceries-Foods-Pharmacies-Stores-Flutter-App.git,"Delivery Boy Flutter App + PHP Laravel Admin Panel, Mobile app solution using a flutter framework created by Google is open-source mobile application development. It is used to develop applications for Android and iOS, as well as being the primary method of creating applications Our solution uses Laravel (PHP Framework for Web Artisans). Laravel is a web application framework with an expressive, elegant syntax. We’ve already laid the foundation — freeing you to create without sweating the small things. Here are the Flutter App Features:      - Grocery, Food, Pharmacy, Store Management System     - Google Maps for showing restaurants on the maps with direction to them     - Entities & Models are ready to use.     - Clean & organized Dart Language code using MVC Pattern     - Easy to restyle and theming by on your branding sites.    - Working fine with bright and dark mode.     - Awesome animations are ready to use: Hero Animations, Parallax Animations, Sliding & Swiping animations    - Working really well on both iOS and Android with support with 60 frames per second (fps).    - Cash on delivery and payment on pickup methods    - Support RTL languages (Arabic, Farisi…)    - Push notification using FCM (Firebase Cloud Messaging)    - Login    - Register    - Orders   -  Notifications    - User Profile     - Orders History     - App Settings     - App Languages     - Help & Supports     - Account Settings",45,27,45,payments,GitHub
369,payment-request-show,https://github.com/agektmr/payment-request-show.git,Payment Request API demo site,44,45,44,payments,GitHub
370,payu,https://github.com/tzsk/payu.git,Payu Laravel Payment Gateway with Payment Verification Package. Payment for Payu Biz & PayuMoney India with Laravel.,44,21,44,payments+laravel+payu+payment-gateway+payment+verification+payumoney+payubiz+laravel-payu+payu-payment-gateway,GitHub
371,paydash,https://github.com/hks-epod/paydash.git,Worker payments dashboard for MGNREGA,44,9,44,payments+monitoring+hapi+payment,GitHub
372,paymentrequest,https://github.com/gavinandresen/paymentrequest.git,Code for Bitcoin PaymentRequest/Payment/etc messages,44,35,44,payments,GitHub
373,omnipay-sagepay,https://github.com/thephpleague/omnipay-sagepay.git,Sage Pay driver for the Omnipay PHP payment processing library,44,68,44,payments+omnipay+omnipay-sagepay+sagepay+sage-pay-server+php+payment-gateway,GitHub
374,paypal-digital-goods-php-examples,https://github.com/thenbrent/paypal-digital-goods-php-examples.git,Payment & subscription examples using the PayPal Digital Goods PHP Library. ,44,13,44,payments,GitHub
375,php-geopayment,https://github.com/akalongman/php-geopayment.git,PHP library for working with Georgian payment providers and banks,44,10,44,payments,GitHub
376,ifpaytt,https://github.com/ElementsProject/ifpaytt.git,If Pay Then That :zap: Trigger IFTTT actions with Bitcoin Lightning payments,44,4,44,payments+bitcoin+lightning+lightning-charge+ifttt+ifttt-maker+micropayments+nanopayments,GitHub
377,php-payment,https://github.com/phpfour/php-payment.git,"An unified payment library for PHP that supports Paypal, Authorize.net and 2Checkout.",44,18,44,payments,GitHub
378,lnme,https://github.com/bumi/lnme.git,Your friendly Bitcoin Lightning ⚡ payment page ⚡,44,4,44,payments+bitcoin+lightning-network+lightning+lnd+payments+widget+payment+lightning-payments,GitHub
379,active_merchant_allpay,https://github.com/xwaynec/active_merchant_allpay.git,"This plugin is an active_merchant patch forAllpay(歐付寶) online payment in Taiwan. Now it supports Credit card(信用卡), ATM(虛擬ATM) and CVS(超商繳費).",44,23,44,payments,GitHub
380,AlphaBankGatewayWooCommerce,https://github.com/Antreasgr/AlphaBankGatewayWooCommerce.git,A payment gateway for the Alpha Bank online payments system,43,24,43,payments,GitHub
381,solidus_gateway,https://github.com/solidusio/solidus_gateway.git,A collection of payment methods for Solidus,43,52,43,payments+solidus+payment,GitHub
382,Bitcoin-Payments-Woocommerce,https://github.com/cryptoapi/Bitcoin-Payments-Woocommerce.git,"Free Bitcoin/Altcoins Payment Gateway Addon for WooCommerce 2.1+ (or higher). Accept USD, Bitcoin, Litecoin, Dogecoin, Speedcoin, Darkcoin, Vertcoin, Reddcoin, Feathercoin, Vericoin, Potcoin payments in WooCommerce. Direct Integration on your website. No Chargebacks, Global, Secure. All in automatic mode.",43,48,43,payments+bitcoin+bitcoin-wallet+bitcoins+wordpress+woocommerce+woocommerce-plugin,GitHub
383,webmoney,https://github.com/eagleas/webmoney.git,Interface library for WebMoney Transfer payment system. Gem.,43,32,43,payments,GitHub
384,CakePHP-StripeComponent-Plugin,https://github.com/chronon/CakePHP-StripeComponent-Plugin.git,A CakePHP 2.x Stripe Payment Processing Component,43,25,43,payments,GitHub
385,fio,https://github.com/h4kuna/fio.git,Read and send payment order for FIO bank,43,18,43,payments+fio+php+api-client,GitHub
386,PHP-Boleto-ZF2,https://github.com/JotJunior/PHP-Boleto-ZF2.git,Adaptação do projeto BoletoPHP para o ZF 2 - Boleto is a Brazilian payment method,43,37,43,payments,GitHub
387,bitpay-python,https://github.com/bitpay/bitpay-python.git,"Powerful, flexible, lightweight SDK for the BitPay Bitcoin Payment Gateway API.",43,27,43,payments,GitHub
388,table-order,https://github.com/nkjm/table-order.git,A chatbot for table order including payment and web order board for restaurant,43,13,43,payments,GitHub
389,spree-account-recurring,https://github.com/vinsol-spree-contrib/spree-account-recurring.git,Spree extension to manage recurring payments/subscriptions using Stripe Payment Gateway,42,63,42,payments,GitHub
390,LexikPayboxBundle,https://github.com/lexik/LexikPayboxBundle.git,LexikPayboxBundle eases the implementation of the Paybox payment system,42,36,42,payments+symfony+bundle+symfony-bundle+php,GitHub
