,full_name,link,description,stars,forks,watchers,keywords,source
681,OOAD,https://github.com/jane88nausicaa/OOAD.git,"This project is to an airline reservation system – a one stop system that allows customers to book tickets for ‘FlyWay’ scheduled flight in the most simple, efficient and timely manner.",0,0,0,airline+flight,GitHub
682,gds-direct,https://github.com/klesun/gds-direct.git,"An app I wrote while working in Dyninno - a web page with terminal for travel agents to lookup and book flights through airline APIs, support Apollo/Sabre/Galileo/Amadeus GDSes",0,0,0,airline+flight,GitHub
683,Delta-Airlines-Reservations,https://github.com/onlinereservationbooking/Delta-Airlines-Reservations.git,"Want an affordable and comfortable Air Tickets, then go with Delta Airlines Reservation Phone Number +1(888)530-0490. We are the trusted partner for Cheap  Flight tickets. You can visit onlinereservationbooking.com for all details.",0,0,0,airline+flight,GitHub
684,Travel-Transportation,https://github.com/Manugaikwad/Travel-Transportation.git,"     In this project, we use tweets gathered from Twitter to learn about people’s flight experiences and give airline companies suggestions on how to make their trip more enjoyable",0,0,0,airline+flight,GitHub
685,United-Airlines-On-Time-Performance,https://github.com/ashimahorra/United-Airlines-On-Time-Performance.git,"Performed on-time performance analysis of United Airlines data(available at transtats.bts.gov) and created visualizations deriving insights about performance and its bottle-necks. Analyzed flight statistics & delays, compared performance with competitors and developed improvement strategies.",0,0,0,airline+flight,GitHub
686,FlightsAnalysis,https://github.com/aabdelmohsen/FlightsAnalysis.git,"Analyzed over than 250K records of daily flights in USA and calculate the Mean and Variance for 1000 samples of the data grouped by Airlines. Technologies: Apache Spark, Hadoop HDFS, Scala 2.11",0,0,0,airline+flight,GitHub
687,Predicting-Airfare-Prices,https://github.com/bibinsunny92/Predicting-Airfare-Prices.git,"A major airline in the US, who wanted to predict airfare price to determine if they need to start operation to/from the newly opened airports and how they should price flights on these new routes.",0,0,0,airline+flight,GitHub
688,Airport-System,https://github.com/Shakakaa/Airport-System.git,"This is an application where you can view the flights of any airline that is connected to its database. Also, this application provides the ability to book a ticket to anywhere in the world or otherwise return the ticket, etc.",0,0,0,airline+flight,GitHub
689,airline-management-app,https://github.com/delcorem/airline-management-app.git,"An application created in WPF that allows the user to view, insert, update, and delete from multiple collections. The app displays customers, flights, airlines, and passengers all on their own page and allows the user to manipulate the data.",0,0,0,airline+flight,GitHub
690,AirlineDataAnalysis,https://github.com/a1naga/AirlineDataAnalysis.git,"Analyzed Airline dataset with python and spark in Microsoft azure cloud and found answers for interesting questions like which is the busiest airport, which is the best route to fly in a season, which is the airline with most delayed flights, which airports have no direct connectivity etc. and plotted them using seaborn.",0,0,0,airline+flight,GitHub
691,FlightDataAnalytics,https://github.com/sadafshah31/FlightDataAnalytics.git,Ideas:  Calculate the time it takes for an aircraft from 120/250 Nautical mile radius to the destination airport. This will help airlines plan better in terms of flight arrival times. This will also help airlines to implement VSOPS policies according to the situation at the arrival airports.,0,0,0,airline+flight,GitHub
692,airplaneProblem,https://github.com/tnleang/airplaneProblem.git,"The study of graph data structure. Using Dijkstra Algorithm to find the shortest path between any two airports. The data for flight, airport, and airlines are provided public via  http://openflights.org/data.html . ",0,0,0,airline+flight,GitHub
693,AirComProject,https://github.com/JimmyQuaresmini/AirComProject.git,"Project to simulate a booking on a flight for an airline in the summer of 2016. Mostly files I wrote myself, but some were written by(or at least contribution by) others(2-3).",0,0,0,airline+flight,GitHub
694,airline,https://github.com/chrisleerod/airline.git,"A java program that simulates an airline portal that gives the user information about their flight. This information includes the departure date and time, arrival date and time, price, etc.",0,0,0,airline+flight,GitHub
695,BrainAir-Database,https://github.com/medhanie-weldemariam-git/BrainAir-Database.git,"This is a database management solution project for an airline flight reservation/booking system. It involves EER-modelling, translation of EER into relational tables, SQL queries in MySQL server, normalisation, stored procedures and transactions.",0,0,0,airline+flight,GitHub
696,trave-agency-software,https://github.com/etravos/trave-agency-software.git,"eTravos - Travel technology platform provides travel portal development, flight XML API Integration, hotel XML API integration, airline reservation system, hotel reservation system, GDS integration to all B2B and B2C travel agencies all over the Globe.",0,0,0,airline+flight,GitHub
697,Airline-Tickets-Best-Price,https://github.com/AirlineTicketsBestPrice/Airline-Tickets-Best-Price.git,Airline Tickets Best Price is the best website where you get the best deal while booking your flight tickets. So visit at least once and pick the best deal according to your destination.  https://airlineticketsbestprice.org/,0,0,0,airline+flight,GitHub
698,Build-Data-Dashboards,https://github.com/BaderBalamash/Build-Data-Dashboards.git,"In this project, I built interactive dashboards with Tableau and used them to discover and communicate insights from data. I used a dataset of flight delays in the US to visualize the quality of airlines and airports.",0,0,0,airline+flight,GitHub
699,bond,https://github.com/coccagerman/bond.git,Simulation of an airline website where the user can search and buy flight tickets. Built with react and sass. This was my first react project and I used it to learn Its most basic concepts.,0,0,0,airline+flight+react,GitHub
700,Pandas-Project,https://github.com/mjncardenas/Pandas-Project.git,"This project shows the amount of delays, on time and early flights Skywest airlines had in the year of 2009. Used Pandas, Tableau, SQLalchemy, machine learning model, and Postgres.",0,1,0,airline+flight+flight-status+flight-delays+machine-learning+delays-image+flight-numbers,GitHub
701,Frequent-Traveler-Tracker,https://github.com/alinabpham/Frequent-Traveler-Tracker.git,"Comp 211 project: keeps track of frequent flier mileage with certain airlines, as well as frequent guest membership points. Mileage and points can be redeemed as rewards for cheaper flights and hotel stays.",0,0,0,airline+flight,GitHub
702,FLUX,https://github.com/huhx0015/FLUX.git,"FLUX | Wearable World Invents: The Connected Traveler: This application is catered towards VIP American Airlines' travelers, with the goal of providing them a fully automated, convenient and stress-free airport-to-flight experience. ",0,0,0,airline+flight+android+android-application+google-glass+hackathon+american-airlines+bluetooth-low-energy+bluetooth-beacons,GitHub
703,Rejuven8,https://github.com/SiddarthPandian/Rejuven8.git,TAMUHack project for American Airlines. Jet lag is a real problem while traveling. We are developing an app that will inform passengers on when to sleep on a long flight such that jet lag is minimized,0,0,0,airline+flight,GitHub
704,Airline-Check-In,https://github.com/Archux/Airline-Check-In.git,"Tried to make a simple version on an airline check-in system, where passengers can be added, assigned to seats of a given flight, luggage can be added etc.",0,0,0,airline+flight,GitHub
705,Flight-Hint,https://github.com/RahulSriv/Flight-Hint.git,"A web application to predict flight fares on a real time basis and provide the traveler, the ability of judging the price trends and help them decide a specific airline as per their budget thus making an optimal purchase.",0,0,0,airline+flight,GitHub
706,Flight-Fare-Prediction-System,https://github.com/RahulSriv/Flight-Fare-Prediction-System.git,"A web application to predict flight fares on a real time basis and provide the traveler, the ability of judging the price trends and help them decide a specific airline as per their budget thus making an optimal purchase.",0,0,0,airline+flight,GitHub
707,FlightsDistributionsAnalysis,https://github.com/EnzoA/FlightsDistributionsAnalysis.git,"Using Python with a Jupyter Notebook analyze flights delays data from several USA airlines. The purpose is to determine which airline is most likely to arrive on time. Additionally, the data is used to visualize some aspects of the central limit theorem.",0,0,0,airline+flight+python+numpy+pandas+matplotlib+scipy+data-science,GitHub
708,Dijkstras-Algorithm-Example-C,https://github.com/BlankedVerse/Dijkstras-Algorithm-Example-C.git,"A simple console application in C that demonstrates the use of a variation on Dijkstra's algorithm to determine the arrival time for flights on a small, fictional airline",0,0,0,airline+flight,GitHub
709,-Analysis-of-decline-of-no.-of-flyers-of-Airlines-prediction-of-customer-satisfaction-Case-study,https://github.com/TathagataBardhan/-Analysis-of-decline-of-no.-of-flyers-of-Airlines-prediction-of-customer-satisfaction-Case-study.git,"Worked on dataset of Blue Delta Airways, a well-known budget airline company, containing customer satisfaction level – based on several personal and services-based attributes, such as in-flight services, cleanliness, and legroom",0,0,0,airline+flight,GitHub
710,Group-Project-CPP,https://github.com/alhoff/Group-Project-CPP.git,Dec 2015. Command line program simulating an airline ticket sale. Allows user to enter relevant passenger information and desired flight times/destinations/etc and presents them with a choice of tickets. The receipt is then printed to a file.,0,0,0,airline+flight,GitHub
711,Air-India,https://github.com/tanuj312001/Air-India.git,"Basic django project using Django Admin app, Django models etc.It's sort of like an airline management. I have like a bunch of flights from different origins to different destinations . Lots more.............",0,0,0,airline+flight,GitHub
712,Airport-autohrity-data-managment,https://github.com/nailev/Airport-autohrity-data-managment.git,"Airport authority management system, management of airports, airlines, flights, aircraft, etc. In building the program I emphasized a number of motifs of proper programming and methods related to the C language. this project built over linux based environment .",0,0,0,airline+flight,GitHub
713,Twitter-US-Airline-Sentiment-Analysis-,https://github.com/vishakhatandon/Twitter-US-Airline-Sentiment-Analysis-.git,"In this project, we will analyze the dataset from Kaggle (https://www.kaggle.com/crowdflower/twitter-airline-sentiment) which contains 14,640 tweets posted in February 2015. These tweets are the passenger comments after their flight with different airline companies. This dataset is slightly reformatted and already contains a sentiment analysis which divides the comments into positive, neutral, and negative.",0,0,0,airline+flight,GitHub
714,AirlineReservation,https://github.com/jbroot/AirlineReservation.git,"Airline Reservation is a software that allows users to manage airline passengers by changing, deleting, or adding to any available seat that can be selected from any flight using an intuitive GUI. This software will be coded with C#, XAML, and SQL using Microsoft Visual Studio 2017.",0,0,0,airline+flight,GitHub
715,Data-Visualization-with-Python,https://github.com/nominizim/Data-Visualization-with-Python.git,"Final project from coursera: As a data analyst, you have been given a task to monitor and report US domestic airline flights performance. Goal is to analyze the performance of the reporting airline to improve fight reliability thereby improving customer relaibility.",0,0,0,airline+flight,GitHub
716,AGSAirGenerator,https://github.com/yiyang186/AGSAirGenerator.git,"AGS_air_generator It helps collect informations in .xls or .xlsx files about flight recoders from airlines, then convert them to .air files accepted by ANALYSIS GROUND STATION(AGS), a airplane-analysis-software. Seriously, it don't invole any informations about any airlines. AGS_air_generator is just a file converter. Now, It's just begining.",0,0,0,airline+flight,GitHub
717,intelligent-airline-reservation,https://github.com/dhavalpopat/intelligent-airline-reservation.git,"Intelligent Airline Reservation System is a desktop application to anticipate the future price of a ticket, predict ticket availability on a particular date in future, and use recommendation engine to suggest flights to the users.",0,0,0,airline+flight,GitHub
718,Analysis-of-the-Tunisair-fleet,https://github.com/mohamedaminebouarrouj/Analysis-of-the-Tunisair-fleet.git,Project context: Analyze the different categories of Tunisian airline's planes and define its position at the international level.  Achievements: • Scrapping flights and airplane data • Data visualization • Clustering  Technical environment: • Python • R,0,0,0,airline+flight,GitHub
719,Google-Index,https://github.com/85599/Google-Index.git,"The Google Travel Index tracks queries related to airlines, hotels, beach, southwest, las Vegas, flights, etc. The index is set to 1.0 on January 1, 2004 and is calculated only for US search traffic.",0,0,0,airline+flight+r+shiny+google+googletrends+googleapi,GitHub
720,MBS11-Airline-Flight-Ticket-Prices-Prediction-ML,https://github.com/MBS11/MBS11-Airline-Flight-Ticket-Prices-Prediction-ML.git,"A machine learning model which predicts the prices of airline flight tickets, by implementation of various algorithms made using numpy, pandas, matplotlib, seaborn, scikit-learn and pickle for integrating the model.",0,0,0,airline+flight,GitHub
721,p5-dataviz-flights,https://github.com/nehalgulati/p5-dataviz-flights.git,"To visualise the relation between departure and arrival flights in terms of regional-wise distribution (cluster range from dense to wider). Moreover, this project is still under progress to show airline data marked by 365 days of 10 popular cities.",0,0,0,airline+flight,GitHub
722,Delay-Metrics-Analysis-of-SW-Airlines,https://github.com/yokeshvs/Delay-Metrics-Analysis-of-SW-Airlines.git,"Performed exploratory analysis, developed trend patterns and correlation between various factors, and designed a storyboard to visualize the causal analysis of flight delay for SW Airlines and generated valuable insights for performance improvement",0,0,0,airline+flight,GitHub
723,Falcon-Air-Reservation-System,https://github.com/flavjoxhelollari/Falcon-Air-Reservation-System.git,"A simple desktop app developed in C# in order to fulfill my course's project requirement. It has an efficent UI interface, which allows the user to reserve tickets, as well as ""create"" flight schedules for different airlines.",0,0,0,airline+flight,GitHub
724,AirportSystem3,https://github.com/Shakakaa/AirportSystem3.git," This is an application where you can view the flights of any airline that is connected to its database. Also, this application provides the ability to book a ticket to anywhere in the world or otherwise return the ticket, etc.",0,0,0,airline+flight,GitHub
725,AirlineReservationSystem,https://github.com/jaesonnn/AirlineReservationSystem.git,"This Airline Reservations System is a small program that assigns seats on the airline's single plane's flights (capacity: 10 seats). Because the first 5 seats are in the smoking section and while the remaining 5 seats are in the non-smoking section, the user has the option of either reserving a seat or having the system do it at random.",0,0,0,airline+flight,GitHub
726,Database-Project,https://github.com/deshmukh08/Database-Project.git,"Our project is an airline reservation system, which provides a candid interface and an optimized system, enabling user to browse for flights and book flight tickets online. The datasets are obtained from the source “openflights.org”, which provides real-time and accurate data. The data is divided into two databases, one containing data of domestic flights and the other one containing data for international flights. The flights operating within the United States are considered as domestic flights. All other flights have been considered as international flights. The search page shows the various flights for a one-way trip or a round trip. Search works on the inputs given by the user namely Source and destinations, type of trip, number of passengers, category of travel class, type of passengers, etc. The user can select the flight deciding upon the hours of travel and fare displayed on the search page. After the booking is done, the user can check for the booking history to see previous bookings for that account. The user can cancel the tickets. The booking reference is provided for the user to identify the booking. Finally search results are compared against the naïve approach of Airlines reservation systems which has all its transactions load in a single database. The experiments and results showed that Airlines with multiple databases has achieved better performance and scalability.",0,0,0,airline+flight,GitHub
727,Flight-Fare-Prediction,https://github.com/sarthak-kasturiwale/Flight-Fare-Prediction.git,"The project is based on 'Prediction on flight price', a hackathon hosted on machinehack.com.       Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story.     We might have often heard travelers saying that flight ticket prices are so unpredictable. As data scientists, we are gonna prove that given the right data anything can be predicted.     Here we will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities. We have to predict the prices",0,0,0,airline+flight,GitHub
728,Airlines-Solutions,https://github.com/kcharles0126/Airlines-Solutions.git,"TripFro provides comprehensive and efficient GDS Airlines Solutions to maximize the benefits for suppliers and travelers. When you use the GDS API Integration Solution on your tour website, you will get the best results for service searches. They develop flight booking software with the use of widely renowned applications. This engine enables travelers to search for global destinations, book, and generate PNRs via online payment. Their reservation solution showcases airline availability and rates for multiple GDS and content sources toward user search. This integrated Airline Reservation System gives your businesses a competitive edge by connecting to a large cache of flight data. Both the airline industry and customers have benefited from the Airlines Management System. It has benefits for the airline industry such as enhancing data accuracy, resolving customer grievances, gaining brand loyalty, building goodwill in the market, and increasing surplus, etc. It provides customers with benefits such as quick and easy access to information, the security of their money, time savings, price comparison, flight ticket software, ease of booking, and discounts from various airline companies. Know more at: https://www.tripfro.com/airlines-solutions.php",0,0,0,airline+flight,GitHub
729,Hadoop-MapReduce,https://github.com/rushilpatel2904/Hadoop-MapReduce.git,Hbase : Average arrival delay at each airport 2) Hbase : Average arrival delay for each Airline 3) Hive : 3 legged round trip flight from Boston 4) Pig Latin version of 3 legged round trip flight from Boston 5) Page Rank algorithm  6) Single Source Shortest path using Dijkstra's Algorithm 7) Hubs and spokes using HITS algorithm,0,1,0,airline+flight,GitHub
730,GreenSkies,https://github.com/HayleyKrippner/GreenSkies.git,"Green Skies is an application where users can upload flight data and track and analyze their carbon emissions from flying. Users can analyze the distance of routes, the airports and airlines used, calculate the emissions from each flight and generate a simple report.",0,0,0,airline+flight,GitHub
731,E-Airlines-iOS-App,https://github.com/Bharath-Gandham/E-Airlines-iOS-App.git,"In this iOS application, the user can search for the status of flights that are currently running. Also, they can search for all the available flights from a location to another on a particular date. Moreover, this application can fetch all the nearby airports upon entering a location. All this data will be a real-time one which is fetched from Lufthansa Airlines API. ",0,0,0,airline+flight,GitHub
732,DS4A_case_1.1,https://github.com/ecoronell/DS4A_case_1.1.git,"You are an employee for GrowthAir, a growing commercial airline company. In the past few years, GrowthAir has expanded luxury flight services to locations across the globe. Following your team's excellent performance in identifying new business opportunities last year, you have been tasked with identifying the top countries to further expand GrowthAir's luxury flight service.",0,0,0,airline+flight,GitHub
733,ESD-Delay-System,https://github.com/andrewliewkk/ESD-Delay-System.git,"A web application to assist an airline's ground staff with service recovery during a flight delay. Issues Hotel, Meal, Transport QR Code vouchers, as well as new Flight bookings via Amadeus APIs. EE containerized microservices architecture in Python Flask framework.",0,0,0,airline+flight,GitHub
734,Airline-Reservation-System,https://github.com/stevenyen510/Airline-Reservation-System.git,Airline reservation system that supports the following functionalities: (1) Make individual reservations; (2) Make group reservations; (3) Cancel reservations; (4) Print seating availability chart; (5) Load saved reservations from text file corresponding to flight number entered in command line; (6) Save reservations made to text file with name matching the flight number (e.g. CL23.txt).,0,0,0,airline+flight,GitHub
735,Skyscanner,https://github.com/balajiprabhu-github/Skyscanner.git,"Skyscanner wants to design their Android app which enables the user to do the following:  1) Search for the Airlines flying between Origin and Destination 2) Let the user know which of those are Direct flights 3) User should be able to view the Flight prices in either USD or INR 4) User filters: User can sort the search results by Direct/Indirect, Cost",0,0,0,airline+flight,GitHub
736,airport-reservation-system,https://github.com/aditeyabaral/airport-reservation-system.git,Created a simple and visual Airline Booking System using Java which takes in current location timings and displays flights after synchronizing the timings. The application also features in flight menu options for food and entertainment and even a sample payment gateway.,0,0,0,airline+flight+java+reservation-system,GitHub
737,Flight_Time-Case_Study,https://github.com/pmarasigan/Flight_Time-Case_Study.git,"Flight Time Analysis  Updated 2 minutes ago This project is a case study completed for the UIUC course IE300 Analysis of Data. The work here makes statistical calculations upon a given dataset of flight times from several airlines, then showcases the grouped calculations at the end.",0,0,0,airline+flight,GitHub
738,AirlinesReservationSystem,https://github.com/judykhairalla/AirlinesReservationSystem.git,"A complete reservation system for an Airline company containing two modules, one for regular users and another for administrators. The users can sign up, login and manage their reservations. The admins can add and cancel flights. All updates made by the admins to the flights automatically affect the passengers’ reservations.",0,0,0,airline+flight,GitHub
739,Flight-Booking-System,https://github.com/horlarmylekon/Flight-Booking-System.git,"Flight Booking System is a leading online travel agency that helps today’s business and leisure travellers search, compare and book the best flight, hotel and car options with all your favourite airline and accommodation suppliers. With a huge focus on affordable travel and simplifying the travel booking experience for our customers",0,0,0,airline+flight,GitHub
740,Delta-airlines-DATA-STRUCTURE-,https://github.com/Ferdinho/Delta-airlines-DATA-STRUCTURE-.git,"Delta Airlines maintain four schedule flights per day numbered 100,200,300,400. For each of these flight, they keep a list of passengers as an ordered linked list. The passenger has his/her first name, last name, address, phone number. Writing a C++ program that sets up and maintain the database by handling the following commands ADD, DELETE, SEARCH, LIST, QUIT",0,0,0,airline+flight,GitHub
741,Flight-Search,https://github.com/tainoormaniyar/Flight-Search.git,"Write a RESTFUL service to find flights between given cities and order them by price in ascending order(cheapest first) url /search/PNQ/BOM Flightdata.csv Airline,origin, destination, price Air India, BOM, PNQ, 2000 Air India, PNQ, BOM, 2200 Indigo, PNQ, BOM, 2000 Air India, PNQ, Delhi, 5000 Indigo, PNQ, Delhi, 4500 Also handle no flights found scenario",0,0,0,airline+flight,GitHub
742,FlightInfo,https://github.com/isha321/FlightInfo.git,"Designed a program that allows users to enter their desired departure city and arrival city. User will then have a few menu options to select from which displays all flights between 2 cities, flight duration, arrival times, departure times, prices and airlines using sorting techniques.",0,0,0,airline+flight,GitHub
743,Flight-Fare-Prediction-WebApplication,https://github.com/manideep-kalyanam/Flight-Fare-Prediction-WebApplication.git,"Flight Fare Prediction Application is a Web application based on Machine learning. This web application predicts flight fares for various airlines in India for given journey details like Source, destination, date of journey, departure and arrival time. This ML model is deployed in Heroku using Flask.",0,0,0,airline+flight,GitHub
744,Flight-Fare-Prediction-Web-App,https://github.com/shanmukha-manoj/Flight-Fare-Prediction-Web-App.git,"Flight Fare Prediction Application is a Web application based on Machine learning. This web application predicts flight fares for various airlines in India for given journey details like Source, destination, date of journey, departure and arrival time. This ML model is deployed in Heroku using Flask.",0,0,0,airline+flight,GitHub
745,Flight-Booking-Engine-Development,https://github.com/mareikem421/Flight-Booking-Engine-Development.git,"Get the best Flight Booking Engine Development Software by partnering up with Trawex. Offer your customers a hassle-free experience by using this simple online flight booking system that allows users to easily search for and book airline tickets. With just a few clicks, your users will be able to search for the tickets, choose their seats, get fare details, and confirm their booking. Know more at: https://www.trawex.com/flight-booking-engine-development.php",0,0,0,airline+flight,GitHub
746,Air-Ticketing-Software,https://github.com/mareikem421/Air-Ticketing-Software.git,"Trawex provides Air Ticketing Software with a modern, user-friendly interface and solid backend architecture. This Air Ticketing app allows you to check flight fares, track flight status, and easily book tickets online. We can assist you in streamlining your airline ticketing system to improve your travelers' on-the-go booking experience. With our best-in-class Flight Tickets Booking Apps, we make it simple for your customers to manage their itineraries. Know more at: https://www.trawex.com/air-ticketing-software.php      ",0,0,0,airline+flight,GitHub
747,Flight-delay-prediction,https://github.com/anki58/Flight-delay-prediction.git,"We will be focusing on causes of flight delays , which is the best time to travel. We will be discussing about the factors which plays the most important role in delays. We will be discussing prediction models , which is best suited for our dataset. Common reasons for flight delays: Natural disasters Mechanical or maintenance problems Air traffic congestion Crew or pilot issues Security problems or mandatory evacuations Airline or airport errors Limited runway space Ripple effects due to other delayed flights",0,1,0,airline+flight,GitHub
748,Tableau-Story-Flight-Data,https://github.com/maggiehsuan/Tableau-Story-Flight-Data.git,"Flight Cancellations Visualization: This data comes from a Kaggle dataset, it tracks the on-time performance of US domestic flights operated by large air carriers in 2015. The focus of this project is on flight cancellation numbers regarding airlines and airport involving most frequent cancellations. The project also shows the frequency of cancellations caused by different reasons in relation with month and day of week.",0,0,0,airline+flight,GitHub
749,rosy,https://github.com/International-Airline-Bd-Agent/rosy.git,"One such field is the aviation sector. There is a lot of opportunities to work but a lack of skilled people. The identity and pride of this workplace. A carrier named Cabin-crew, Air Hostess. Airhostess , many people who came to the profession think it's a long time, and now it has become easier. In course of life with confidence and self-confidence, you can take the job opportunities IN international air lines, not just Bangladesh. It is also possible to make high-income with respect, not only glamor, it is possible for young people to work at air hostesses on behalf of their families. We are increasingly becoming a profession and compete with the international aircrafts. Name of the post: Cabin crew / Air hostess / touristic gait / Flight Attendance / Receptionist / air Nurse/ airline administrative aid / airline flight instructor / e-ticket booking / Flight Manager-Admin-In-Charge-Officer Air-Air Office-Assistant What is salary income? The cost of starting air hostess and cabin crew is much higher than any ordinary job in Bangladesh. IN the domestic airlines, the salary is low and the foreign airlines are skyscrapers. Qatar Airlines, Emirates Airlines, Air Atlanta start the airline’s salaries, more than millions of rupees! Top international airplane and country name Qatar Airways isSkytrax's the best airline DB Schenker (Germany) Agility (Kuwait) Aires (USA) Nippon Express (Japan) United Van Lines (USA) SIRVA (USA) Atlas Van Lines (USA) Crown Relocations (HongKong Shipco Transport(Denmark) Leo Packers and Movers(India) Settelen (Switzerland) Company Name: International Airline Bd Agent Mobile: 01316-689693 01537-682688 Email: internationalairbd@gmail.com Facebook Page : https://www.facebook.com/Airlinebd  YouTube Channel : International AirlineBd Agent. Website : https://international-airline-bd-agent.webnode.com  Address: New Court Building, Banarupa,Rangamati -4500, Bangladesh,",0,0,0,airline+flight,GitHub
750,Flight-Fare-Prediction,https://github.com/Priyanka-Jogdand-DS/Flight-Fare-Prediction.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travellers saying that flight ticket prices are so unpredictable. Huh! Here we take on the challenge! As data scientists, we are gonna prove that given the right data anything can be predicted. Here you will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,0,0,airline+flight,GitHub
751,flightPrice_Prediction,https://github.com/Reechabhatt/flightPrice_Prediction.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travellers saying that flight ticket prices are so unpredictable. Huh! Here we take on the challenge! As data scientists, we are gonna prove that given the right data anything can be predicted. Here you will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,0,0,airline+flight,GitHub
752,Predict-The-Flight-Ticket-Price-,https://github.com/atulbhalla/Predict-The-Flight-Ticket-Price-.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travellers saying that flight ticket prices are so unpredictable.So Here I take on the challenge! As data scientists, I am gonna prove that given the right data anything can be predicted. Here I will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,0,0,airline+flight,GitHub
753,flightdelay_mongodb,https://github.com/JashMehta-25/flightdelay_mongodb.git,"Flight delays hurt airlines, airports, and passengers. Their prediction is important for the decision-making process in commercial aviation. The development of accurate prediction models for flight delays became cumbersome due to the complexity of air transportation system, the number of methods for prediction, and the deluge of flight data. In this context, we reviewed approaches used to build flight delay prediction models from the Data Science perspective. We compared the accuracy of four different classification models namely Naïve Bayes, Decision Tree Classification, Random forest Classification and KNN Classification.",0,0,0,airline+flight+python+html+mongodb+machine-learning-algorithms,GitHub
754,flight-price-prediction,https://github.com/Bairyramu/flight-price-prediction.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travelers saying that flight ticket prices are so unpredictable. As data scientists, we are gonna prove that given the right data anything can be predicted. Here you will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,0,0,airline+flight+machine-learning+data-science,GitHub
755,Airline-OTP,https://github.com/CynthiaJulian98/Airline-OTP.git,"• Applied data mining techniques on data of 87,000 flights per day in the USA from the DOT included historical flights data to arrive at excellent predictive results with 97% accuracy and precision. • Built a Machine Learning Model to predict both the likelihood of a flight being late and being on time using logistic regression classifier, regression models and data mining techniques. • Assessed the factors that could help an airline company manage better its On-Time Performance and to assess real-time flight cancellations and re-accommodations.",0,0,0,airline+flight,GitHub
756,Predict-The-Flight-Ticket-Price-Hackathon,https://github.com/nasirudeenraheem/Predict-The-Flight-Ticket-Price-Hackathon.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travellers saying that flight ticket prices are so unpredictable. Huh! Here we take on the challenge! As data scientists, we are gonna prove that given the right data anything can be predicted. Here you will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,1,0,airline+flight,GitHub
757,FlightPredMembers.ipynb,https://github.com/ChetanYerawar/FlightPredMembers.ipynb.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travellers saying that flight ticket prices are so unpredictable. Huh! Here we take on the challenge! As data scientists, we are gonna prove that given the right data anything can be predicted. Here you will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,0,0,airline+flight,GitHub
758,Flight-Price-Prediction,https://github.com/mriduldhawan/Flight-Price-Prediction.git,"Flight ticket prices can be something hard to guess, today we might see a price, check out the price of the same flight tomorrow, it will be a different story. We might have often heard travellers saying that flight ticket prices are so unpredictable. Huh! Here we take on the challenge! As data scientists, we are gonna prove that given the right data anything can be predicted. Here you will be provided with prices of flight tickets for various airlines between the months of March and June of 2019 and between various cities.",0,0,0,airline+flight,GitHub
759,flight-planner,https://github.com/ammarmultani/flight-planner.git,"Created an object orientated program in Java that determines all possible flight plans for a person wishing to travel between two different cities serviced by an airline (assuming a path exists). Also it calculates the total cost incurred for all parts of the trip. This code had used two different input files, an origination/destination one and requested flights. The input file for flight data will represent a sequence of origin/destination city pairs with a cost of that flight. The first line of the input file will contain an integer which indicates the total number of origin/destination pairs contained in the file. It required linked lists for each distinct city.",0,0,0,airline+flight,GitHub
760,Airlines-API-Integration,https://github.com/mareikem421/Airlines-API-Integration.git,"Trawex Airlines API Integration is the most comprehensive aggregated solution for managing distribution with 200+ LCCs and 750+ GDS airlines throughout the world. Trawex can integrate with top Global Distribution Systems (GDS), Flight Consolidators, and Single Source API suppliers for your flight booking and ticketing needs. The integration will help in increasing the profits of your business while improving business performance as well as enhance business productivity. Furthermore, it will reduce operating costs. It will assist your business in growing and even capturing new market opportunities in real-time. Through our Airline XML API Integration, you can enable your travel company to access a vast array of online travel products and sales channels. This will undoubtedly improve your online sales strategy. Know more at: https://www.trawex.com/airlines-api-integration.php",0,0,0,airline+flight,GitHub
