,full_name,link,description,stars,forks,watchers,keywords,source
219,cl-darksky,https://github.com/0xk175un3/cl-darksky.git,Dark Sky (formerly forecast.io) weather API wrapper written in common lisp.,7,3,7,forecast+weather+common-lisp+forecast+darksky-api+darksky+lisp,GitHub
220,Weather,https://github.com/SamirPaul1/Weather.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript. ,7,6,7,forecast+weather+html+css+bootstrap+javascript+css3+api+openweathermap-api+bootstrap-theme+theodinproject+microverse-projects,GitHub
221,hue-weather-lights,https://github.com/tmrudick/hue-weather-lights.git,"Change the color of lights in the morning based on the weather using Philips Hue, Forecast.io, and tonic.js.",7,3,7,forecast+weather,GitHub
222,weather,https://github.com/a-vorontsov/weather.git,Command line tool to get the weather forecast,7,0,7,forecast+weather,GitHub
223,node-google-weather,https://github.com/ianshward/node-google-weather.git,Fetch forecast from Google's weather API in node.js,7,1,7,forecast+weather,GitHub
224,flutter-weather,https://github.com/albertopeam/flutter-weather.git,App that shows your current location weather and forecast,7,1,7,forecast+weather+flutter+dart2+android+ios,GitHub
225,Inky-Forecast,https://github.com/RaspiColas/Inky-Forecast.git,"Repository for inky_forecast project, including a python program for fetching weather information on OpenWeather and tide information on horaire-maree.fr servers, and displaying it forecast on an Inky screen connected to a Raspberry Pi Zero",7,3,7,forecast+weather,GitHub
226,MMM-Weather,https://github.com/bugsounet/MMM-Weather.git,"weather module for MagicMirror that displays current, hourly and daily forecast information using data from Open Weather API",7,0,7,forecast+weather,GitHub
227,updog,https://github.com/nodanaonlyzuul/updog.git,A command line tool for getting weather forecasts - written in Ruby.,7,0,7,forecast+weather,GitHub
228,neural-ode-weather-forecast,https://github.com/SebastianCallh/neural-ode-weather-forecast.git,How to train a neural ODE for time series/weather forecasting,7,0,7,forecast+weather,GitHub
229,weather_app,https://github.com/IsaiasCuvula/weather_app.git,"An Android App where you can check weather from city you want  and see forecast for next tree days, it was built with mvvm, dagger-hilt, livedata,coroutines, jetpack libraries...",7,3,7,forecast+weather+mvvm+android+android-app+coroutines-android+livedata-viewmodel+viewbinding+kotlin-coroutines+kotlin+dagger-hilt,GitHub
230,Astrobot,https://github.com/RononDex/Astrobot.git,"An advanced discord bot running on .net core, that can help with anything that is astronomy related (platesolving, image analysis, astronomical weather forecast, get information on DSO's, ...)",7,1,7,forecast+weather+astronomy+discord-bot+dotnet-core+astrophotography+chatbot,GitHub
231,microverse-weather-app,https://github.com/MkrtichSargsyan/microverse-weather-app.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,7,1,7,forecast+weather+javascript+webpack+css,GitHub
232,WeatherPi,https://github.com/LoveBootCaptain/WeatherPi.git,"A selfmade IoT-Dashboard written in python and made out of 3 adafruit 16x8 LED matrix, a 24 LED bargraf from adafruit and Pimoroni's unicornhat (hd) + blinkt. it monitors 2 ESP8266 sensor nodes via mqtt and creates rich weather forecasts with underground.io weather data. it also creates a log file with weather information for further usage (like drawing diagrams etc.)",7,1,7,forecast+weather+iot-dashboard+iot+dashboard+adafruit+adafruit-io+mqtt+led+led-matrix+unicorn-hat+blinkt+pimoroni+python+unicornhathd+unicornhat+unicorn-hat-hd+unicornhat-hd,GitHub
233,Fine-tuning-a-pre-trained-CNN-for-first-year-sea-ice-and-multi-year-sea-ice-cp-imagery-classificatio,https://github.com/xy1377660586/Fine-tuning-a-pre-trained-CNN-for-first-year-sea-ice-and-multi-year-sea-ice-cp-imagery-classificatio.git,"Mapping first-year sea ice and multi-year sea ice in the oceans is significant for many applications. For example, ship navigation and weather forecast. Accurate and robust classification methods of multi-year ice and first-year ice are in demand [2]. Hybrid-polarity SAR architecture will be included in future SAR missions such as the Canadian RADARSAT Constellation Mission (RCM). These sensors will enable the use of compact polarimetry (CP) data in wide swath imagery [1]. Convolutional neural networks (CNNs) are becoming increasingly popular in many research communities due to availability of large image datasets and high-performance computing systems. As Convolutional networks (ConvNets) have achieved great success on many image classification tasks, I pursue this method for the classification of image patches from compact polarimety (CP) imagery into first-year ice and multi-year ice is applicable. In this course project, my work is kind of like the first practice of the CP imagery classification by fine-tuning a pre-trained convolutional neural network (CNN). Specifically, fine-tuning the last fully-connected layer of a pre-trained convolutional networks, I extract patches from simulated CP images as my dataset, the classification accuracy of the test set achieved 91.3% by fine-tuning a pre-trained CNN, compared to 49.4% classification accuracy by training from scratch.",7,7,7,forecast+weather,GitHub
234,myweather,https://github.com/sharnett/myweather.git,simple weather forecast webpage,6,5,6,forecast+weather,GitHub
235,WeatherForecast,https://github.com/rawghtsteven/WeatherForecast.git,A Metro Design Weather Forecast Application,6,6,6,forecast+weather,GitHub
236,CLI-mate,https://github.com/jmtellez/CLI-mate.git,Node CLI app that gives you the weather forecast for a given city.,6,12,6,forecast+weather+hacktoberfest+cli-mate+javascript+nodejs+cli,GitHub
237,ufs-s2s-model,https://github.com/ufs-community/ufs-s2s-model.git,UFS sub-seasonal to seasonal forecast model. This repository was frozen in Oct 2020 and all development was moved to the ufs-weather-model repository.,6,30,6,forecast+weather,GitHub
238,cerebro-weather,https://github.com/BrainMaestro/cerebro-weather.git,Simple weather plugin for concise five-day forecasts,6,3,6,forecast+weather+cerebro+cerebro-plugin+weather,GitHub
239,weather24,https://github.com/rabiulrafi/weather24.git,This is real time weather forecast website. Enter any cities name it will provide the up to date weather information.,6,4,6,forecast+weather,GitHub
240,5-day-weather-forecast,https://github.com/jsubroto/5-day-weather-forecast.git,Python application which calls the OpenWeatherMap API to get a 5 day weather forecast,6,5,6,forecast+weather+python+openweathermap-api,GitHub
241,react-native-geolocation-weather-app,https://github.com/andrewsmith1996/react-native-geolocation-weather-app.git,A mobile application built in React Native that uses native Geolocation functionality and a RESTful Weather API to get the weather forecast for a user's detected location.,6,6,6,forecast+weather,GitHub
242,weather-forecast,https://github.com/theovictors/weather-forecast.git,⛅ Weather Forecast,6,0,6,forecast+weather,GitHub
243,flutter-clima-weather-app,https://github.com/codestronaut/flutter-clima-weather-app.git,This is the weather forecasting app build with Flutter.,6,2,6,forecast+weather,GitHub
244,wttr,https://github.com/bkroggel/wttr.git,Wttr Forecast is a multi-location weather widget build for Übersicht,6,3,6,forecast+weather,GitHub
245,Kindle-weather-station,https://github.com/iero/Kindle-weather-station.git,Display weather information on Kindle from netatmo weather station and forecast.io weather forecast,6,1,6,forecast+weather,GitHub
246,precipitation-app,https://github.com/Esri/precipitation-app.git,"See the real-time precipitation forecast  for the next three days, updated hourly from the National Weather service",6,4,6,forecast+weather+precipitation+national-weather-service+arcgis-js-api+d3js+visualization,GitHub
247,WeatherForecastBiasesVisualAnalysis,https://github.com/oSimonXiaOo/WeatherForecastBiasesVisualAnalysis.git,Visual analysis weather forecast biases,6,1,6,forecast+weather+visulization+python27+django+mongodb+d3+leaflet,GitHub
248,iOS-Weather-App,https://github.com/vinothvino42/iOS-Weather-App.git,Get your weather forecasts now,6,1,6,forecast+weather+weather-app,GitHub
249,OpenCWB,https://github.com/tsunglung/OpenCWB.git,Home Assistant for Opendata CWB. Get the weather forecast of the city in Taiwan.,6,2,6,forecast+weather+cwb-weather-data+cwb-api+weather-forecast,GitHub
250,windguru,https://github.com/ofa-/windguru.git,weather forecast webapp - wraps windguru.cz,6,0,6,forecast+weather,GitHub
251,forecastview,https://github.com/47ronin/forecastview.git,1080p (HD) and UHD 4K-optimized five-day weather forecast screen for digital signage.,6,2,6,forecast+weather+digital-signage+weather-forecast+forecast+responsive-design+html5+weather-data+angularjs,GitHub
252,hagelslag-unidata,https://github.com/djgagne/hagelslag-unidata.git,Object-based severe weather forecasting system.,6,1,6,forecast+weather,GitHub
253,grafana-darksky,https://github.com/andig/grafana-darksky.git,DarkSky weather and forecast data for Grafana,6,1,6,forecast+weather,GitHub
254,xdurumu,https://github.com/muratsplat/xdurumu.git,Weather Forecast App is built in Laravel 5.1 Framework,6,1,6,forecast+weather,GitHub
255,weather-emoji,https://github.com/hunj/weather-emoji.git,:gem: Display weather forecast in terminal using emojis,6,1,6,forecast+weather,GitHub
256,SpeedyWeather.jl,https://github.com/milankl/SpeedyWeather.jl.git,The little sister of a big weather forecast model,6,0,6,forecast+weather,GitHub
257,weather-app,https://github.com/gabrielecirulli/weather-app.git,A weather forecast application as an exercise in Java development,6,1,6,forecast+weather,GitHub
258,Weatherly,https://github.com/RyanMaugin/Weatherly.git,An IOS weather app which will use your location to display current weather and forecast for next 10 days🌇,6,1,6,forecast+weather,GitHub
259,ApixuWeather,https://github.com/Bodmer/ApixuWeather.git,Arduino ESP32 and ESP8266 compatible library to read weather forecast from Apixu API,6,0,6,forecast+weather,GitHub
260,mesmerized,https://github.com/mesmerised/mesmerized.git,"Browser extension to give a fresh look to your new tab page, with beautiful backgrounds, inspirational quotes, weather forecasts, sticky notes, to-do lists and much more.",6,2,6,forecast+weather+chrome-extension+firefox-addon+firefox-extension+browser-extension+reactjs+quotes+weather+beautiful-backgrounds+firefox+chrome,GitHub
261,rubysaver,https://github.com/zhum/rubysaver.git,"Xscreensaver module, displaying weather, forecast, clock and now playing song title and author.",6,0,6,forecast+weather,GitHub
262,pantheon-meteo,https://github.com/Dirli/pantheon-meteo.git,Displays the current weather and 5-day forecast for the ElementaryOS,6,0,6,forecast+weather+elementaryos+elementary-apps+wingpanel-indicator,GitHub
263,WeatherKit,https://github.com/YaxinCheng/WeatherKit.git,"A simple concise swift kit for weather information, forecasts, and city searching",6,0,6,forecast+weather,GitHub
264,water-doser,https://github.com/amerkay/water-doser.git,[FARMWARE] Smart Water Doser for Farmbot: Checks the weather and calculates how much water to dose each plant. Adjust water dose based on rain fall from Dark Sky API for past 12 hours and next 6 hours forecasted.,6,3,6,forecast+weather+farmbot+farmware+python+watering+watering-plants+water-dosage+water-dose+automatic-search+water-doser+openfarm+simplecache+weather+darksky-api+rainfall,GitHub
265,weather-app,https://github.com/gango-anan/weather-app.git,In this project I developed a weather application that gives real weather forecasts of any city in the world with aid of  the OpenWeatherMap API. ,6,0,6,forecast+weather+javascript+api+html+saas,GitHub
266,Project-Weather-App,https://github.com/mikenath223/Project-Weather-App.git,A weather forecast app built with the openweather API with webpack. It also implements the GoogleMaps API to showcase locations.,6,0,6,forecast+weather,GitHub
267,weather-app,https://github.com/anapdh/weather-app.git,A weather forecast site using Vanilla JS and API. This project uses the current location (if permitted by the user) and OpenWather API to fetch the searched location weather.,6,0,6,forecast+weather+javascript+api,GitHub
268,weather-app,https://github.com/jurgen1c/weather-app.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,6,0,6,forecast+weather,GitHub
269,weather-app,https://github.com/Mupa1/weather-app.git,A weather app that fetches data from the OpenWeatherMap API allowing users to search for and view the forecast in cities worldwide. Built with JavaScript.,6,0,6,forecast+weather+openweathermap-api+javascript+html+css,GitHub
270,WRFCHEM-4.3-install-script-linux-64bit,https://github.com/whatheway/WRFCHEM-4.3-install-script-linux-64bit.git,"This is a script that installs all the libraries, software, programs, and geostatic data to run the Weather Research Forecast Model (WRFCHEM-4.3). Please share and comment.",6,1,6,forecast+weather+linux+wrf-chem+wrf+wrfchem+wrf-arw+64-bit+64bit+ubuntu+ubuntu2004,GitHub
271,wildfire,https://github.com/WorldWindEarth/wildfire.git,The Wildfire Management Tool - WMT (v2.0) - a geo-browser that provides weather and fire behavior forecasts to ensure the safefy of firefighters and effective use of resources,6,1,6,forecast+weather+wildfire+wildfire-management+worldwind-web+nasa-worldwind+maps+imagery+terrain+solar+weather+gis+geospatial+temporal-data,GitHub
272,Weatherly,https://github.com/Maryjanee/Weatherly.git,A weather app that uses functionalities in the  OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,6,0,6,forecast+weather,GitHub
273,Forecast_Search_Wizard,https://github.com/allenea/Forecast_Search_Wizard.git,"The Forecast Search Wizard makes it easier than ever before to analyze archived NOAA text products to obtain valuable information. The Forecast Search Wizard is a program that allows researchers to search keywords in NOAA/NWS text products (e.g., Area Forecast Discussions, Local Storm Reports, Watches/Warnings, etc.) to identify the occurrence of case studies, particular weather events, or other specific information. This tool will not only save the researcher time, but it will also improve the depth and quality of research by opening a door to a new source of data in the weather enterprise.",6,0,6,forecast+weather,GitHub
274,Jarvis,https://github.com/ThomasAndreini/Jarvis.git,"Jarvis is an IoT system that includes a main unit, an outdoor unit and an optional server. The main unit is a smart thermostat can communicate with the server and the external unit, it can download weather forecasts from wunderground.com site and is controllable via Blynk for Android and iOS. The outdoor unit will have supplied a temperature sensor, a humidity and a solenoid valve to control irrigation of the garden.",6,2,6,forecast+weather,GitHub
275,HiRAM,https://github.com/FMS-ESM/HiRAM.git,"HiRAM, the GFDL global HIgh Resolution Atmospheric Model, was developed with a goal of providing an improved representation of significant weather events in a global climate model. Our intention was to produce a model capable of simulating the statistics of tropical storms, with sufficient fidelity that it can be used with confidence to study the causes of year-to-year variability in storm activity, recent trends in activity, as well as the predictability of the Atlantic hurricane season. As the credibility of the model improves, based on comparisons with observations, we will apply it to study the effects of global warming on tropical storms.  HiRAM was developed based on AM2 (GAMDT 2004) with increased horizontal and vertical resolutions, as well as simplified parameterizations for moist convection and large-scale (stratiform) cloudiness. The idea behind the simplifications in physics is to make the parameterized convection less intrusive so that explicit convection can make significant contributions to the vertical transport of water and energy in the tropics. The idea of the parameterized convection helping the resolved scale convection, rather than supplanting it entirely, is a strategy that we believe will be useful in working with global models with finer and finer resolution, as the resolved convection begins to take on some realistic features (Pauluis and Garner, 2006).  Specific changes from AM2 include: 1) the finite-volume dynamical core (Lin 2004) on a latitude-longitude grid has been replaced by a finite-volume core using a cubed-sphere grid topology (Putman and Lin 2007) with a quasi-uniform horizontal grid spacing; 2) the number of vertical levels has been increased from 24 to 32; 3) the relaxed Arakawa-Schubert convective closure (Moorthi and Suarez 1992) in AM2 has been replaced by a scheme based on the parameterization of shallow convection by Bretherton et al. (2004); and 4) the prognostic cloud fraction scheme has been replaced by a simpler diagnostic scheme assuming a sub-grid scale distribution of total water.  HiRAM retains the surface flux, boundary layer, land surface, gravity wave drag, large-scale cloud microphysics, and radiative transfer modules from AM2. See Zhao et al. (2009) for more details about the modifications.  At about 50km horizontal grid size, the HIRAM (C180-HIRAM) forced by the observed ocean surface temperatures is found to be able to simulate many aspects of the observed tropical cyclone frequency variability for the past few decades, for which reliable observations are available (Zhao et al. 2009). These include the geographical distribution of global hurricane tracks, the seasonal cycle, as well as the inter-annual variability and the decadal trend of hurricane frequency over multiple ocean basins.  HiRAM has been used to study hurricane seasonal forecast in the N. Atlantic (Zhao et al. 2010, Chen and Lin 2011) and the results support the view that the overall activity of the Atlantic hurricane season has substantial predictability, if we can predict ocean temperatures. These studies also motivate the development of the GFDL Hybrid Hurricane Forecast System (HyHUFS, Vecchi et al. 2011).  HiRAM has also been used to study the response of tropical storms to global warming and CO2 increase (Held and Zhao 2011, Zhao and Held 2010, 2012). HIRAM is also a GFDL model currently participating in the CMIP5 high resolution time-slice simulations (Held et al., in preparation) and the US CLIVAR Hurricane Working Group.  The HiRAM atmospheric model is coupled to the new land model LM3, shared by all of the GFDL models contributed to CMIP5.http://www.gfdl.noaa.gov/hiram",6,8,6,forecast+weather,GitHub
276,daskeyboard-applet--weather-usa,https://github.com/daskeyboard/daskeyboard-applet--weather-usa.git,Displays weather forecast.,5,6,5,forecast+weather,GitHub
277,SP-Weather,https://github.com/JoomShaper/SP-Weather.git,SP Weather forecast joomla module,5,7,5,forecast+weather,GitHub
278,weather.gismeteo,https://github.com/vlmaksime/weather.gismeteo.git,Gismeteo Weather Forecast for KODI,5,4,5,forecast+weather+gismeteo+python+weather+kodi-plugin+xbmc-plugin,GitHub
279,react-weather-forecast,https://github.com/IvanTurashov/react-weather-forecast.git,React's weather forecast application using OpenWeatherMap API.,5,7,5,forecast+weather,GitHub
280,BeautifulWeather,https://github.com/daniel-cottone/BeautifulWeather.git,A simple weather forecast app developed with AngularJS.,5,7,5,forecast+weather+angularjs+angular+javascript+weather-forecast+weather,GitHub
281,tableau-wdc-forecastio,https://github.com/benlower/tableau-wdc-forecastio.git,Tableau Web Data Connector for the Forecast.io weather service.,5,5,5,forecast+weather,GitHub
282,weather-forecast,https://github.com/AndriiShchur/weather-forecast.git,Weather forecasting with diffrent data science frameworks,5,3,5,forecast+weather,GitHub
283,forecast_weather,https://github.com/johnhiott/forecast_weather.git,Weather app for Andriod using Forecast.io API,5,5,5,forecast+weather,GitHub
284,django-weather-app,https://github.com/dimasyotama/django-weather-app.git,This application only check weather every city around the world not the weather forecast ,5,4,5,forecast+weather+django+api+python+website+bootstrap4,GitHub
285,barometric,https://github.com/busywork/barometric.git,"A simple weather application that displays the current weather, daily forecasts, and hourly forecasts based on geolocation or search.",5,3,5,forecast+weather+weather+darksky+javascript+react+darksky-api+weather-app+weather-forecast+weather-application,GitHub
286,python-weather-forecast,https://github.com/gonzaloplaza/python-weather-forecast.git,A simple Python console program to get Weather Forecast from DarkSky API using any address as parameter.,5,11,5,forecast+weather+python-3-5+weather-forecast+weather-information+python,GitHub
287,fmi,https://github.com/kipe/fmi.git,FMI weather observation and forecast fetcher,5,2,5,forecast+weather,GitHub
288,WeatherValley,https://github.com/MadhavBahl/WeatherValley.git,A website to store Big Data of weekly weather forecast for many places of India,5,4,5,forecast+weather+html+css+bootstrap+nodejs+mongodb+jquery,GitHub
289,PostWRF,https://github.com/anikfal/PostWRF.git,Specialized visualization tools for the Weather Research and Forecasting (WRF) model outputs,5,3,5,forecast+weather+visualization+visualization-tools+wrf+wrf-chem+weather+ncl+linux+plot,GitHub
290,wrf,https://github.com/anderbubble/wrf.git,Weather Research and Forecasting model,5,0,5,forecast+weather,GitHub
291,rxweather-android,https://github.com/irontec/rxweather-android.git,"Android weather forecast app made with RxAndroid, Retrofit and data binding",5,2,5,forecast+weather+android+retrofit2+rxjava+rxandroid+retrolambda+databinding+kotlin+kotlin-android,GitHub
292,HomeCalendar,https://github.com/pkugsy/HomeCalendar.git,"An android project that integrate calendar, Chinese lunar calendar, weather forecast, and even a menses reminder.",5,2,5,forecast+weather,GitHub
293,weather-app,https://github.com/MauricioRobayo/weather-app.git,Vanilla JS weather forecast app using LocalStorage,5,1,5,forecast+weather,GitHub
294,weather-forecast-mobile-app,https://github.com/pinoywebs123/weather-forecast-mobile-app.git,Weather Forecast Mobile Application with ionic framework ,5,0,5,forecast+weather+mobile-app+ionic-framework+ionic2,GitHub
295,weather2weather,https://github.com/philip-brohan/weather2weather.git,Forecast the weather with machine learning,5,1,5,forecast+weather,GitHub
296,sg-weather-forecast,https://github.com/maxng07/sg-weather-forecast.git,Weather forecast via WhatsApp for Singapore,5,0,5,forecast+weather+twilio+nodejs+programmable+whatsapp+weather-forecast+serverless+serverless-deployments+serverless-applications+weather-app+key-value,GitHub
297,weather-app,https://github.com/IKhumoyun/weather-app.git,Simple weather app with 5 day forecast,5,0,5,forecast+weather+weather+react+openweathermap-api+redux-saga+redux,GitHub
298,node-weather-website,https://github.com/akeren/node-weather-website.git,This is an asynchronous weather application for getting forecast information  ,5,0,5,forecast+weather,GitHub
299,subseasonal_forecasting,https://github.com/o-waring/subseasonal_forecasting.git,Using a hybrid spatial-temporal deep learning approach to forecast subseasonal weather across 514 Western USA geographical regions ,5,3,5,forecast+weather+deeplearning+lstm+spatial-temporal-forecasting+conv2dlstm,GitHub
300,meteorologist,https://github.com/sjlu/meteorologist.git,Get better weather predictions and forecasts from NOAA.,5,1,5,forecast+weather,GitHub
301,weacast-api,https://github.com/weacast/weacast-api.git,Microservice web app to expose weather forecast data,5,1,5,forecast+weather,GitHub
302,ApertusForecast,https://github.com/OliPicard/ApertusForecast.git,"Apertus Forecast - An Open, Lightweight weather app for Windows.",5,0,5,forecast+weather,GitHub
303,angular-weather-app,https://github.com/sldiaz04us/angular-weather-app.git,A Progressive Web Application (PWA) to get weather forecast.,5,1,5,forecast+weather+weather-app+weather-forecast+angular+angular-material+google-maps-api+geolocation-api+openweather-api+pwa+offline+service-worker+firebase+firebase-hosting+google-geocoding-api+google-places-api,GitHub
304,weatherboy,https://github.com/t27duck/weatherboy.git,"A Ruby Gem that connects to Weather Underground's XML API feed. Provides current conditions, future forecasts, weather alerts, and links to weather camera images and weather radars.",5,0,5,forecast+weather,GitHub
305,getgfs,https://github.com/jagoosw/getgfs.git,getgfs extracts weather forecast variables from the NOAA GFS forecast with no obscure dependencies (looking at you ecCodes),5,1,5,forecast+weather+gfs+forecasts+python+weather+weather-api+weather-forecast,GitHub
306,serverless-secrets-management-weather-apis,https://github.com/chief-wizard/serverless-secrets-management-weather-apis.git,3 ways to manage secrets for Serverless Framework APIs. This example gets a weather forecast from 3 weather APIs.,5,1,5,forecast+weather,GitHub
307,django-weather-application,https://github.com/Aashishkumar123/django-weather-application.git,A simple Django weather application that will show weather report of cities and also capable for forecast 5 days weather report,5,1,5,forecast+weather+weather-app+openweathermap-api+django+python3+django3+html5+css3+js+api+requests-module,GitHub
308,simple-gcm-deep-learning,https://github.com/sipposip/simple-gcm-deep-learning.git,"code developed for the paper ""Toward Data‐Driven Weather and Climate Forecasting: Approximating a Simple General Circulation Model With Deep Learning""",5,2,5,forecast+weather,GitHub
309,Node-RED-Energy-Harvesting-dashboard,https://github.com/ldab/Node-RED-Energy-Harvesting-dashboard.git,"Node-RED Energy Harvesting dashboard example, weather forecast, temperature and humidty measurement. MQTT, ESP32, u-blox NINA-W10, HTU21D, IBM Cloud, CloudMQTT",5,3,5,forecast+weather+mqtt+node-red+esp32+iot+temperature-sensor+temperature-monitoring+weather+weather-station+weather-forecast+ublox+u-blox+ibm-cloud+ibm-bluemix,GitHub
310,WRF-IBM,https://github.com/LLNL/WRF-IBM.git,The Weather Research and Forecasting model with the immersed boundary method,5,1,5,forecast+weather,GitHub
311,wunderground-forecast,https://github.com/mwinters-stuff/wunderground-forecast.git,Polymer element to show the weather underground 3 day forecast for a location.,5,1,5,forecast+weather,GitHub
312,meteo-pl-widget,https://github.com/jarekk78/meteo-pl-widget.git,A dashboard widget (Mac OS X) displaying weather forecast from http://www.meteo.pl,5,0,5,forecast+weather,GitHub
313,WRFV3iso,https://github.com/pblossey/WRFV3iso.git,A water isotope-enabled version of WRF (the Weather Research and Forecasting) model,5,1,5,forecast+weather,GitHub
314,yr,https://github.com/hyperoslo/yr.git,Yr makes it easy to get weather forecast from Yr.no.,5,0,5,forecast+weather,GitHub
315,Blazor-Weather-App-Sample,https://github.com/khalidabuhakmeh/Blazor-Weather-App-Sample.git,Example of a Blazor app calling a Weather API for forecasts,5,1,5,forecast+weather,GitHub
316,Weather_Project,https://github.com/ferch5003/Weather_Project.git,A simple application that gets the current weather and forecast for 10 cities from Colombia,5,1,5,forecast+weather+weather+hacktoberfest,GitHub
317,accuweather,https://github.com/nick-aschenbach/accuweather.git,Access current weather report and forecasts for cities around the world,5,0,5,forecast+weather,GitHub
318,Get-Weather,https://github.com/Smalls1652/Get-Weather.git,A simple PowerShell script to gather current and 7 day weather forecasts.,5,0,5,forecast+weather+powershell-script+powershell-module+powershell+national-weather-service+weather,GitHub
319,lightningWeather,https://github.com/tmalch/lightningWeather.git,Thunderbird Addon that shows the weather forecast in the background of the Calendar,5,1,5,forecast+weather,GitHub
320,microverse-ruby-capstone-project,https://github.com/MiguelArgentina/microverse-ruby-capstone-project.git,A Ruby developed Telegram bot to get the weather forecast based on the GPS location or searching for a location in Open Weather Map,5,0,5,forecast+weather+telegram-bot+ruby,GitHub
321,WeatherApp,https://github.com/TheHasnatBD/WeatherApp.git,"(Not Completed Yet) Android App >> Web API (Current Weather & 5 Days / 3 Hour Forecast), Current Location, Searching with City => Weather Data",5,1,5,forecast+weather+web-api+retrofit2+openweathermap-api+current-location+recyclerview-adapter+broadcast-reciever+picasso-library+searchable+switch-button+shared-preferences+weather-app+weather-forecast+weather-api+tablayout+fragments,GitHub
322,AirMentorPro2_SmartThings,https://github.com/philippeportesppo/AirMentorPro2_SmartThings.git,Integration of Co-Asia/Air-Mentor Pro 2 into SmartThings environment over BT-LE using Raspberry Pi and Weather Underground weather forecasts.,5,1,5,forecast+weather+raspberry+device-handler+smartapp+dth+php+pollution+groovy+smartthgings+airmentor+air-quality+iot+python+weather-underground+weather-icons,GitHub
323,py-open-weather,https://github.com/ravigoel08/py-open-weather.git,A python3 library providing information of Current & Forecast of Weather as well as Air Pollution based on data from OpenWeatherMap.,5,1,5,forecast+weather+python3+openweathermap-api+pypi+requests+pydantic+orjson,GitHub
324,Weather-App,https://github.com/RNtaate/Weather-App.git,A weather forecast web-application built with Javascript by fetching weather data for most major cities around the world from the OpenWeatherMap API in response to a user's specific entry or input.,5,0,5,forecast+weather+javascript+api+webpack,GitHub
325,Weather_app,https://github.com/Davidosky007/Weather_app.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,5,0,5,forecast+weather,GitHub
326,Weather-app,https://github.com/sanadwj/Weather-app.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,5,0,5,forecast+weather,GitHub
327,weather-app,https://github.com/PhillipUg/weather-app.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,5,0,5,forecast+weather+api+fetch-api+async+javascript+html5+css3+flexbox+weather-app+weather-api+weather-forecast+awa+promises+dom-manipulation,GitHub
328,Weather-App-JS,https://github.com/javitocor/Weather-App-JS.git,A weather app that pulls from the OpenWeatherMap API to allow users to search for and view the forecast in cities worldwide. Built with JavaScript.,5,5,5,forecast+weather+javascript+theodinproject+microverse-projects+bootstrap4+html+css+api,GitHub
329,weather_app,https://github.com/diegoarvz4/weather_app.git,This web app gives the weather forecast for almost any city in the world. The data is fetched from OpenWeatherMap.com. This project was built with vanilla JavaScript.,5,0,5,forecast+weather,GitHub
330,Python-Personal-Desktop-Assistant,https://github.com/qwertypool/Python-Personal-Desktop-Assistant.git,"A personal assistant which automate your tasks such as search videos in YouTube and play them, send emails, open websites, search materials in Wikipedia and read them,inform weather forecast in your country,jell jokes,  greetings and more.",5,0,5,forecast+weather+pyttsx3+python3+speech-recognition+openweathermap-api+twillio-api+ipstack+socket,GitHub
331,Mausam-The-Weather-App,https://github.com/Abhitiwari001/Mausam-The-Weather-App.git,"With the tap of a finger, our mobile can make sure we're never caught without an umbrella or sunscreen as the weather changes.My App offer a whole host of options ready and willing to provide all manner of weather forecasts and meteorological data for you.",5,0,5,forecast+weather,GitHub
332,Smart-Agriculture-System-using-IoT,https://github.com/narayansumit11/Smart-Agriculture-System-using-IoT.git,"Smart Agriculture System based on IoT can monitor soil moisture and climatic conditions to grow and yield a good crop.The farmer can also get the realtime weather forecasting data by using external platforms like Open Weather API.Farmer is provided a mobile app using which he can monitor the temperature,humidity and soil moisture parameters along with weather forecasting details.Even if the farmer is not present near his crop he can water his crop by controlling the motors using the mobile application from anywhere.",5,0,5,forecast+weather+iot+nodered+ibm+python,GitHub
333,Clock-with-weather-forecaste,https://github.com/dgr1992/Clock-with-weather-forecaste.git,"This project was part of a lecture ""Platform, Sensors and Communication"" at the Amsterdam University of Applied Sciences. The task was to build an IoT device in seven weeks. The device shows the current time and the weather forecast of the current day.  The project uses a MakerHawk ESP32 LoRa, NEO-6M GPS module and a 128x64 OLED display. Data is transmitted over The Things Network and a web-service handles requests from the arudion.",5,3,5,forecast+weather,GitHub
